RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020
394623,229,"Gainesville, GA",Msa,GA,211978,212096,212195,212449,212598,212641,212906,213544,214779,216007,217171,218393,219644,221130,222678,224266,225814,227521,228956,230195,230479,231046,231959,233099,234587,235381,236002,236239,237318,238604,240127,241270,243064,244545,245804,246600,247061,248267,249735,251834,253318,255011,256586,258336,259331,260469,261561,263102,264284,265191,266081,267073,268380,269311,270083,270620,271650,272896,274866,277006,279814,282102,284034,285028,285902,286729,288229,289991,291932,293285,294221,294681,294978,295339,296131,297235,298588,299959,300925,301628,302001,302647,303387,304348,305241,306374,307059,307975,308620,309352,309832,310410,311109,312099,312849,313573,314120,314584,315382,316171,316804,317462,318542,319849,321218,322245,323523,324814,326418,328178,329853,331263,332991,334908,336804,338545,339966,341621,342996,344555,345896,347785,349464,351407,352897,354188,355426,356984,358874,360296,361782,363449,365309,366359,367087,367908,369187,370680,371848,372397,373124,374028,375405,375706,375269,373904,373140,372247,371482,369039,366317,362863,359444,355763,350974,346913,342725,339960,335312,330057,323535,318506,314281,310801,306942,303518,300696,298556,296752,294002,291994,290193,290234,290679,290823,290621,289465,286577,282995,278374,274088,270108,267662,266378,263084,258057,251751,247451,244788,245695,247354,248949,250175,252105,254356,254443,255805,258419,264323,267781,269863,267904,266246,265259,265664,265854,264895,265850,267621,270858,271854,273903,276733,282306,287731,292121,296434,300541,305161,308449,309919,309506,309207,309638,310375,310179,310030,311185,310586,309851,308491,309343,311421,313374,315353,316684,318480,320429,321968,323445,325525,327505,330002,331469,332982,335025,336716,338507,339290,340566,341514,342970,345138,348298,350234,351788,352513,354330,357182,359688,361663,362484,364807,365315,366156,366051,368911,371435,374912,375903,377094,377848,379873,382145,384180,387074,388063,389022,388371,388464,387800,388264,388529,389197,389400,389932,390051,390388,391901,393790,395775,397619,399893
395202,230,"Warner Robins, GA",Msa,GA,153088,153215,153354,153593,153858,154123,154420,154714,155084,155514,155985,156412,157132,157947,158850,159527,160127,160757,161395,162079,162858,163618,164457,165205,165511,165516,165308,165579,165997,166545,167038,167665,167920,168100,168022,168341,168758,169393,170130,170757,171494,172022,172652,172914,173405,173936,174649,175128,175589,176290,177123,177773,178115,178504,179069,179786,180416,181027,181911,182863,183961,184486,184968,185401,185897,186371,186722,187212,187710,188198,188345,188427,188219,188326,188288,188543,188878,189296,189407,189466,189575,189764,189877,189827,190143,190436,190835,190979,191232,191442,191764,192012,192340,192727,193324,194042,194810,195584,196341,197006,197627,198362,199235,200038,200743,201369,202021,202894,203459,204054,204529,205370,206142,206809,207528,208388,209368,210326,211209,211917,212842,213650,214470,215021,215828,216791,217759,218687,219542,220474,221376,222146,222559,222717,223081,223658,224271,224676,224858,225060,225083,225130,225386,225811,226215,226763,227101,227305,226772,226221,225601,224828,224039,223060,221768,220527,219538,218834,217919,216787,215774,214676,213645,212938,212661,212374,212032,211276,210587,209778,209359,209257,209404,209318,209417,209394,209001,208457,207379,206698,205767,205131,204133,202949,201972,201502,200970,199978,198821,197850,197786,197815,197839,197597,197570,197734,197663,197509,197238,197427,197846,198372,198649,198571,198778,198937,199252,199380,199517,199593,200002,200572,201338,201936,202305,202623,202823,203131,203533,203925,204427,204937,205652,206396,206935,207049,206987,207008,207035,207117,207123,207392,207447,207335,206149,204247,202103,201051,200692,201025,201555,202124,202103,201531,201111,200853,201161,201804,202680,203135,203746,203725,203397,202664,202644,203199,203947,204798,205852,207115,208651,209892,210611,211172,212065,213217,214298,215254,216185,216929,217660,218360,218929,219695,220627,221851,222966,223983,224893,225490,225964,226521,227010,227458,227873,228401,229078,229780,230511,231315,232146,233223,234416
394392,231,"Blacksburg, VA",Msa,VA,141485,141515,141537,141574,141526,141486,141318,141471,141688,142118,142430,142788,143082,143318,143582,143954,144497,145090,145634,146274,146858,147596,148172,148746,148559,148372,148163,148721,149329,149953,151168,151524,151940,151668,152216,152818,155032,157353,159708,160543,161383,162288,163045,164044,165163,166531,167565,168563,169466,170610,171718,173065,174253,175470,176555,178013,179374,180754,182161,183682,184805,185487,186060,186985,188013,188984,189939,190738,191482,192284,193327,194475,195525,196671,197975,199424,200620,201759,202888,203662,204342,204953,206012,207005,208085,208823,209572,210262,211659,213058,214571,216528,218962,221802,223562,225373,226993,229548,232136,234918,237528,240650,243891,247659,251194,254709,258501,262196,266178,270332,274780,279382,283363,287211,290971,293505,295703,297264,299631,302068,304359,305888,307220,308153,309436,309949,310548,311221,312126,313097,313382,313390,313189,313041,313132,312876,311919,310336,308944,308352,307819,306979,305919,304908,303776,302346,299878,297656,295864,295494,294047,292465,290490,289244,287728,286334,284895,283596,282477,281477,280480,279077,278114,277284,276651,275823,275089,274136,273334,272700,272373,272185,272031,271788,271621,270864,270186,269368,269051,268655,268336,267845,267518,267075,266685,266631,266470,266603,266522,266716,266709,267043,267033,267106,266794,266733,267019,267381,268200,268792,269566,269940,270307,270250,270197,270267,270555,270610,270303,269653,268818,268004,267315,266894,266659,266895,267719,268254,269100,269709,270263,270487,270341,270556,270641,270899,271048,271185,271219,271535,271505,271432,271358,271500,272085,272665,273359,273761,274047,274180,274330,274480,274785,275293,275884,276684,277458,278154,278744,279335,280082,280913,281641,282299,282979,283773,284631,285540,286420,287279,288155,289403,291135,292821,294099,294823,295506,296250,297054,297829,298429,298881,299364,300447,302322,304405,306346,308123,309827,311427,312464,313475,314589,316053,317467,318207,318031,317674,317619,317940,318252,318484,318972
394716,232,"Jacksonville, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168559,165859,163604,159599,156567,154380,152898,152334,152139,151897,151652,151760,152162,152857,153717,154621,155375,155977,156449,156242,156082,156308,157272,158263,159342,161087,163024,164787,166069,166851,167040,167105,167242,167959,168295,168615,168844,169568,170762,172008,173059,174197,175995,178250,180491,182472,184904,187452,189830,191651,193515,195622,197883,199943,201859,203750,205796,207938,209807,211509,213227,215352,217428,219437,221232,222994,224700,226002,227379,228491,230080,232283,235125,237050,238629,239723,241043,242284,243531,244915,245671,246585,246952,246858,245784,245187,244935,244833,244628,244304,243821,243379,242801,242221,241448,240639,240062,240214,240238,240291,239805,239560,239693,239628,239973,239992,240260,240603,240924,240004,238966,238081,238049,237694,236846,236038,235227,234658,234114,233334,232359,231276,230360,229485,228715,227905,227223,226512,225880,224986,224010,223098,222165,220905,219960,219462,219599,219461,219091,218584,217787,217216,216387,215654,215669,217772,218985,218852,216743,215570,214801,214378,213856,213689,213800,214186,213703,212226,210915,210392,210785,211360,212020,212712,213372,213497,213199,212474,212552,212360,212551,212256,211925,210819,209857,208896,208951,209156,209816,210204,210136,210351,210547,211411,212236,212972,213272,213381,213370,213678,214292,215326,216289,216908,217530,218292,219372,220844,222455,224282,225201,225805,226080,226704,227659,229074,230558,231439,232280,233521,235221,236906,238276,240289,241977,243808,244993,246125,247183,248512,249706,250380,250654,250804,251595,251870,252382
395018,233,"Redding, CA",Msa,CA,141656,141233,141004,140536,140162,140102,140155,140357,140383,140096,139850,139622,139589,139661,139738,140083,140744,141145,141470,141685,142352,143236,144072,144840,145583,146480,147301,147895,147962,147961,148049,148165,148105,148423,148787,149321,149494,149860,150315,150692,150983,151270,151569,151967,152402,153446,154765,156173,157498,158415,159351,159974,160856,161714,162528,163279,164147,163190,162135,160941,161637,162493,163755,165004,166480,167767,169610,171640,173580,175809,178007,180418,181990,183424,184775,186703,188881,191579,193479,195703,197889,202346,206426,211251,214640,219808,223728,227538,230033,232746,236154,238843,242507,244964,248487,250611,254128,256486,259809,262891,266197,270250,274795,280269,284854,288295,291654,296032,301366,304583,308298,312754,319878,326133,331957,337747,343233,348632,354055,359636,362645,365954,369576,373283,376725,378800,380688,378834,375654,373513,372598,369702,366065,363780,362868,362183,358605,354866,350478,349248,349253,347932,342890,338929,336974,335118,330120,322932,316280,310086,304757,299673,294774,290136,286333,282781,279064,275184,272148,270126,268720,267651,265467,262781,260224,258522,257943,256974,256295,255012,254164,252938,251572,249913,249839,249633,249563,248530,246910,245011,242414,240817,238870,237815,236594,236146,233072,230155,226569,225208,223865,223800,223937,224077,223900,225168,227000,227829,227724,227834,229492,230901,232910,234307,235694,236475,238430,237823,237426,238570,245228,252324,258091,261984,265821,269306,274117,280212,285927,291345,296112,300440,303730,306318,309172,312906,316315,320323,322579,324834,327569,331216,334411,335988,337250,338243,340026,340488,341070,341779,343224,343991,343082,342822,343330,345540,345772,347223,347310,349005,350411,352025,353551,354794,357369,359821,362022,363925,365494,366154,367426,368601,370692,371689,372816,373349,374512,375619,376687,376079,375774,376505,378493,381310,383547,385439,387610,390077,391707,391812,392790,395406,398924,400922,401814,401708,401553,402058,402143,402225,402208,403180,403255
394872,234,"Monroe, LA",Msa,LA,140551,140804,141074,141610,142026,142355,142593,142991,143365,143748,144085,144481,145197,145954,146633,146921,147327,147835,148487,148912,149375,149875,150419,150930,151181,151268,151261,151494,151835,152247,152751,153180,153699,154042,154424,154635,154459,154321,154539,155359,156187,156951,157367,157956,158200,158653,159035,159660,160491,161370,162012,162233,162431,162635,163185,163696,164409,164960,165781,166628,167861,168746,169647,170331,171090,171807,172352,172759,173116,173542,173932,174330,174436,174806,175117,175680,176299,177053,177885,178722,179559,180331,181037,181672,182371,183132,183964,184797,185411,186001,186501,187189,187855,188593,189258,189933,190551,191475,192527,193695,194722,195693,196754,197536,198287,198740,199338,199774,200428,200323,199974,199318,199374,199666,199832,200287,200921,202092,202972,204016,204803,205978,207034,208293,208916,209373,209824,210277,210546,210668,210748,210794,210621,210615,210746,210730,210836,210692,210702,210222,210102,209695,209837,209851,210324,210155,210222,209729,209450,209253,209338,209941,210048,210191,209777,209462,209366,209821,210244,210958,210764,210259,209639,209298,209158,209183,209493,210192,210638,211186,210999,210805,211435,212683,213269,213169,213146,213581,214007,214003,214582,214566,215144,215370,215927,216132,216587,217196,218087,218235,218450,218505,217771,217656,217562,218490,218857,219574,220261,220850,220887,221276,221811,222795,222291,221204,220351,220598,221060,221146,221603,222177,222818,223081,222682,222024,222518,223860,224911,225309,225585,226138,226439,226962,227683,228751,230084,231161,233184,234848,236603,236862,237076,237510,238193,239020,239433,239681,239924,240720,241111,241240,241267,241984,243003,243732,244186,244129,244377,244931,245649,246191,246837,247658,248348,248623,248776,248749,248721,248710,249271,249642,250140,250429,249884,249322,248478,248497,248174,248296,248554,249361,249631,250125,250055,249378,248618,247875,248130,248294,249115,249593,250059,249811,249644,249294,249204,249598,250349,250980,250933,250527,249727
394729,235,"Joplin, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141615,140234,139550,138002,137564,137056,136914,136634,137030,137639,138427,139127,139875,141258,142393,143825,144282,145185,145681,146315,146205,146121,146188,146670,147269,148018,148761,149009,148721,148327,148483,149249,150058,150621,150736,150691,150707,150566,150752,151468,152585,153571,153697,153433,153112,153019,153288,153388,152977,152397,151456,150671,149517,148520,147913,147516,147020,146131,145069,144402,143862,143399,142536,141185,139856,138722,138047,137357,136971,137083,137173,137247,137256,137617,137977,138212,138614,138861,138786,138481,138068,138013,138015,137905,137588,137084,136995,137081,137328,137280,137179,136914,136883,135587,134525,133407,133418,133269,132768,132455,131942,131712,131410,131583,131786,132618,133391,134093,134413,134721,135645,136454,137459,138544,139655,140731,141542,142608,143236,144061,144788,145950,146743,147509,148345,149383,150845,151964,153190,153943,155161,156254,157280,157938,158646,159350,159912,160139,160059,160202,159961,159917,159890,160092,160339,160720,161281,162006,162489,163155,163773,164470,165195,165873,166352,166886,167377,167906,168312,168748,169413,170068,170782,171105,171457,171821,172562,173106,174030,175076,176429,177607,178865,180034,181082,181375,181117,180304,180296,180326,181563,182871,184925,186428,187773,189261,190955,193503,196554,200151,203065,206191,208250,210352,211885
394559,236,"El Centro, CA",Msa,CA,,,,,,,,,,,,,120853,120342,120381,119958,119745,119184,118951,118687,118682,118782,119711,120547,121514,122310,123018,123882,124337,125142,125587,126282,126865,127424,126800,126119,125253,125322,125076,125276,125871,126921,128094,129357,130391,131325,132183,133686,135391,136650,137483,137819,138518,139248,139947,140055,140269,140725,141952,142883,143847,144259,145048,146024,146882,148002,148797,150042,150702,151409,152142,152870,153771,154886,156042,156834,157451,156688,156353,155922,156548,157191,157621,158494,158945,159620,160232,161497,162371,164180,165678,167765,169981,171578,173157,173817,175577,177574,179870,182353,184999,188055,190866,194094,196866,201164,205898,211316,215695,219379,223384,227846,233438,239349,246293,251793,257532,261917,266111,270936,276048,282257,286862,289218,290511,291254,292868,293776,293972,293230,292536,290084,286806,283197,281530,281273,281114,279266,276068,273119,270682,268908,266123,263574,261846,259307,255509,250617,245575,241203,236148,231773,227405,223651,219985,216829,213546,210813,208340,205805,203585,201823,201247,200546,199750,198791,198665,198554,198480,198197,197878,198094,197927,197637,196664,195525,194565,193559,192216,190931,190139,190077,189057,188092,187055,186561,185613,184491,183832,183137,182481,181710,180945,179752,179471,178822,178603,178888,179233,179976,179749,179694,180249,180853,180656,180016,181052,183913,186163,185502,187128,190612,194879,198494,200462,202672,204416,206902,207916,208360,210714,216141,219949,222741,225859,230410,234580,237976,242458,245601,248677,249669,250563,251388,252786,251593,249217,245543,244572,245088,246873,251057,253580,256412,256212,256740,256851,258969,260700,262820,265348,265963,265642,263954,265609,267021,269694,269845,269671,268217,268649,269450,269452,271226,272858,274077,272546,273105,275007,277345,277741,279527,282144,285345,286896,285838,284638,283659,283949,285375,286476,288701,291008,292330,292133,291103,291407,292935,294616,296351,297672,296845,295197
395151,237,"Terre Haute, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142960,144049,144927,146506,147519,148196,148675,148894,149055,149059,148978,148760,148529,148125,147584,147087,147193,147501,147935,148406,148908,149331,149596,149807,149893,149812,149702,149722,149725,149716,149505,149464,149289,149295,149416,149608,149733,149531,149302,148777,148135,147766,147713,147715,147426,147018,146534,146068,145841,145729,145554,145382,145204,144819,144166,143545,143112,142691,142327,142145,141920,141817,141720,141896,141973,142139,142163,142160,142252,142385,142414,142208,141988,141702,141457,140931,140689,140411,140466,140468,140433,140460,140478,140505,140547,140589,140695,140770,140854,140972,141005,141072,141107,141149,141231,141421,141345,141364,141335,141624,141811,141945,142120,142284,142479,142593,142711,142857,143151,143410,143720,144025,144334,144680,144971,145322,145708,146155,146606,146982,147428,147804,148134,148287,148469,148691,148934,149279,149616,149937,150237,150621,151026,151444,151857,152387,152955,153443,153890,154100,154300,154582,154987,155381,155728,156169,156700,157184,157701,158414,159234,160129,161387,162328,163318,163871,164852,165817,166732,167678,168502,169269,169880,170546,172117,172552,173073,172754,173509,174236,174997,175753,176395,176973,177597,178216,177917,178589,179113,180486,180807,181098,181326,181512,181809
394896,238,"Muskegon, MI",Msa,MI,127479,127902,128320,129177,130019,130880,131762,132664,133631,134462,135250,135914,136767,137572,138455,139100,139679,140170,140787,141632,142306,143114,143823,144839,145540,146424,147268,148532,149999,151509,152679,153308,154007,154791,155933,156937,158074,159082,159850,160542,161050,161755,162641,163749,165036,166416,167668,168748,169740,170545,171811,172936,174297,175367,176400,177515,178534,179360,179965,180564,181136,181847,182259,182693,183044,183421,183810,184065,184255,184384,184750,185229,185768,186313,186637,186947,187035,187286,187613,187856,187986,187915,187848,187828,187960,187809,187926,187794,187796,187468,186975,186855,187080,187774,188209,188467,188497,188876,189233,189841,190417,191207,192039,192646,193048,193381,193851,194366,194896,195396,195905,196243,196273,196365,196719,196611,196384,195627,195482,195257,195219,194867,194403,194096,193680,193459,193235,193050,193222,193455,193495,192984,192137,191548,191448,191069,191838,190513,188522,187386,186454,186240,184592,184379,184335,183817,182802,182036,181113,182026,183215,183518,182630,180455,178741,176194,174920,174314,172338,168861,163833,160393,157787,156211,155577,155988,156950,157684,156230,154425,154112,156340,159951,161535,161904,161005,159642,158200,156741,155715,155028,154251,153243,151222,148941,146681,144835,143219,141963,140868,140024,139237,139288,139718,140175,140048,139753,140073,140843,142320,143841,145068,145969,146545,147215,147848,148998,150549,152440,153883,155252,155957,156407,156594,157105,157978,158868,159113,158582,157929,157319,157333,157257,158020,158892,160261,160854,161338,161204,162012,163062,164675,166053,167321,168477,168711,168885,168624,169300,170097,171458,172514,173393,174073,174572,175418,176210,177496,178622,179943,181066,181884,182328,182650,183276,184622,186281,187663,189069,190486,192178,193846,195245,196763,198526,200305,202546,203509,205018,206038,207597,208777,210304,211903,213891,215952,217991,219504,220256,221697,222645,223978,224737,226000,226905,227793,228599,229418,230243,231574,233243,234929,236686
